word_index,page,line,surah,ayah,pos_in_ayah,word_text,is_marker,line
532,6,5,2,31,16,٣١,1,5
533,6,5,2,32,1,قَالُواْ,0,5
534,6,5,2,32,2,سُبۡحَٰنَكَ,0,6
535,6,6,2,32,3,لَا,0,6
536,6,6,2,32,4,عِلۡمَ,0,6
537,6,6,2,32,5,لَنَآ,0,6
538,6,6,2,32,6,إِلَّا,0,6
539,6,6,2,32,7,مَا,0,6
540,6,6,2,32,8,عَلَّمۡتَنَآۖ,0,6
541,6,6,2,32,9,إِنَّكَ,0,6
542,6,6,2,32,10,أَنتَ,0,6
543,6,6,2,32,11,ٱلۡعَلِيمُ,0,6
544,6,6,2,32,12,ٱلۡحَكِيمُ,0,6
545,6,6,2,32,13,٣٢,1,7
546,6,6,2,33,1,قَالَ,0,7
547,6,6,2,33,2,يَٰٓـَٔادَمُ,0,7
548,6,7,2,33,3,أَنۢبِئۡهُم,0,7
549,6,7,2,33,4,بِأَسۡمَآئِهِمۡۖ,0,7
550,6,7,2,33,5,فَلَمَّآ,0,7
551,6,7,2,33,6,أَنۢبَأَهُم,0,7
552,6,7,2,33,7,بِأَسۡمَآئِهِمۡ,0,7
553,6,7,2,33,8,قَالَ,0,7
554,6,7,2,33,9,أَلَمۡ,0,8
555,6,7,2,33,10,أَقُل,0,8
556,6,8,2,33,11,لَّكُمۡ,0,8
557,6,8,2,33,12,إِنِّيٓ,0,8
558,6,8,2,33,13,أَعۡلَمُ,0,8
559,6,8,2,33,14,غَيۡبَ,0,8
560,6,8,2,33,15,ٱلسَّمَٰوَٰتِ,0,8
561,6,8,2,33,16,وَٱلۡأَرۡضِ,0,8
562,6,8,2,33,17,وَأَعۡلَمُ,0,8
563,6,8,2,33,18,مَا,0,8
564,6,8,2,33,19,تُبۡدُونَ,0,9
565,6,9,2,33,20,وَمَا,0,9
566,6,9,2,33,21,كُنتُمۡ,0,9
567,6,9,2,33,22,تَكۡتُمُونَ,0,9
568,6,9,2,33,23,٣٣,1,9
569,6,9,2,34,1,وَإِذۡ,0,9
570,6,9,2,34,2,قُلۡنَا,0,9
571,6,9,2,34,3,لِلۡمَلَٰٓئِكَةِ,0,9
572,6,9,2,34,4,ٱسۡجُدُواْ,0,9
573,6,9,2,34,5,لِأٓدَمَ,0,10
574,6,10,2,34,6,فَسَجَدُوٓاْ,0,10
575,6,10,2,34,7,إِلَّآ,0,10
576,6,10,2,34,8,إِبۡلِيسَ,0,10
577,6,10,2,34,9,أَبَىٰ,0,10
578,6,10,2,34,10,وَٱسۡتَكۡبَرَ,0,10
579,6,10,2,34,11,وَكَانَ,0,10
580,6,10,2,34,12,مِنَ,0,10
581,6,10,2,34,13,ٱلۡكَٰفِرِينَ,0,10
582,6,10,2,34,14,٣٤,1,11
583,6,10,2,35,1,وَقُلۡنَا,0,11
584,6,11,2,35,2,يَٰٓـَٔادَمُ,0,11
585,6,11,2,35,3,ٱسۡكُنۡ,0,11
586,6,11,2,35,4,أَنتَ,0,11
587,6,11,2,35,5,وَزَوۡجُكَ,0,11
588,6,11,2,35,6,ٱلۡجَنَّةَ,0,11
589,6,11,2,35,7,وَكُلَا,0,11
590,6,11,2,35,8,مِنۡهَا,0,11
591,6,11,2,35,9,رَغَدًا,0,11
592,6,11,2,35,10,حَيۡثُ,0,12
593,6,12,2,35,11,شِئۡتُمَا,0,12
594,6,12,2,35,12,وَلَا,0,12
595,6,12,2,35,13,تَقۡرَبَا,0,12
596,6,12,2,35,14,هَٰذِهِ,0,12
597,6,12,2,35,15,ٱلشَّجَرَةَ,0,12
598,6,12,2,35,16,فَتَكُونَا,0,12
599,6,12,2,35,17,مِنَ,0,12
600,6,12,2,35,18,ٱلظَّٰلِمِينَ,0,12
601,6,12,2,35,19,٣٥,1,12
602,6,12,2,36,1,فَأَزَلَّهُمَا,0,13
603,6,13,2,36,2,ٱلشَّيۡطَٰنُ,0,13
604,6,13,2,36,3,عَنۡهَا,0,13
605,6,13,2,36,4,فَأَخۡرَجَهُمَا,0,13
606,6,13,2,36,5,مِمَّا,0,13
607,6,13,2,36,6,كَانَا,0,13
608,6,13,2,36,7,فِيهِۖ,0,13
609,6,13,2,36,8,وَقُلۡنَا,0,13
610,6,13,2,36,9,ٱهۡبِطُواْ,0,13
611,6,13,2,36,10,بَعۡضُكُمۡ,0,14
612,6,14,2,36,11,لِبَعۡضٍ,0,14
613,6,14,2,36,12,عَدُوّٞۖ,0,14
614,6,14,2,36,13,وَلَكُمۡ,0,14
615,6,14,2,36,14,فِي,0,14
616,6,14,2,36,15,ٱلۡأَرۡضِ,0,14
617,6,14,2,36,16,مُسۡتَقَرّٞ,0,14
618,6,14,2,36,17,وَمَتَٰعٌ,0,14
619,6,14,2,36,18,إِلَىٰ,0,14
620,6,14,2,36,19,حِينٖ,0,14
621,6,14,2,36,20,٣٦,1,14
622,6,14,2,37,1,فَتَلَقَّىٰٓ,0,15
623,6,15,2,37,2,ءَادَمُ,0,15
624,6,15,2,37,3,مِن,0,15
625,6,15,2,37,4,رَّبِّهِۦ,0,15
626,6,15,2,37,5,كَلِمَٰتٖ,0,15
627,6,15,2,37,6,فَتَابَ,0,15
628,6,15,2,37,7,عَلَيۡهِۚ,0,15
629,6,15,2,37,8,إِنَّهُۥ,0,15
630,6,15,2,37,9,هُوَ,0,15
631,6,15,2,37,10,ٱلتَّوَّابُ,0,15
632,6,15,2,37,11,ٱلرَّحِيمُ,0,15
633,6,15,2,37,12,٣٧,1,15
634,7,1,2,38,1,قُلۡنَا,0,1
635,7,1,2,38,2,ٱهۡبِطُواْ,0,1
636,7,1,2,38,3,مِنۡهَا,0,1
637,7,1,2,38,4,جَمِيعٗاۖ,0,1
638,7,1,2,38,5,فَإِمَّا,0,1
639,7,1,2,38,6,يَأۡتِيَنَّكُم,0,1
640,7,1,2,38,7,مِّنِّي,0,1
641,7,1,2,38,8,هُدٗى,0,1
642,7,1,2,38,9,فَمَن,0,1
643,7,1,2,38,10,تَبِعَ,0,1
644,7,2,2,38,11,هُدَايَ,0,2
645,7,2,2,38,12,فَلَا,0,2
646,7,2,2,38,13,خَوۡفٌ,0,2
647,7,2,2,38,14,عَلَيۡهِمۡ,0,2
648,7,2,2,38,15,وَلَا,0,2
649,7,2,2,38,16,هُمۡ,0,2
650,7,2,2,38,17,يَحۡزَنُونَ,0,2
651,7,2,2,38,18,٣٨,1,2
652,7,2,2,39,1,وَٱلَّذِينَ,0,2
653,7,2,2,39,2,كَفَرُواْ,0,2
654,7,3,2,39,3,وَكَذَّبُواْ,0,3
655,7,3,2,39,4,بِـَٔايَٰتِنَآ,0,3
656,7,3,2,39,5,أُوْلَٰٓئِكَ,0,3
657,7,3,2,39,6,أَصۡحَٰبُ,0,3
658,7,3,2,39,7,ٱلنَّارِۖ,0,3
659,7,3,2,39,8,هُمۡ,0,3
660,7,3,2,39,9,فِيهَا,0,3
661,7,3,2,39,10,خَٰلِدُونَ,0,3
662,7,3,2,39,11,٣٩,1,3
663,7,4,2,40,1,يَٰبَنِيٓ,0,4
664,7,4,2,40,2,إِسۡرَٰٓءِيلَ,0,4
665,7,4,2,40,3,ٱذۡكُرُواْ,0,4
666,7,4,2,40,4,نِعۡمَتِيَ,0,4
667,7,4,2,40,5,ٱلَّتِيٓ,0,4
668,7,4,2,40,6,أَنۡعَمۡتُ,0,4
669,7,4,2,40,7,عَلَيۡكُمۡ,0,4
670,7,4,2,40,8,وَأَوۡفُواْ,0,4
671,7,4,2,40,9,بِعَهۡدِيٓ,0,4
672,7,5,2,40,10,أُوفِ,0,5
673,7,5,2,40,11,بِعَهۡدِكُمۡ,0,5
674,7,5,2,40,12,وَإِيَّٰيَ,0,5
675,7,5,2,40,13,فَٱرۡهَبُونِ,0,5
676,7,5,2,40,14,٤٠,1,5
677,7,5,2,41,1,وَءَامِنُواْ,0,5
678,7,5,2,41,2,بِمَآ,0,5
679,7,5,2,41,3,أَنزَلۡتُ,0,5
680,7,5,2,41,4,مُصَدِّقٗا,0,6
681,7,6,2,41,5,لِّمَا,0,6
682,7,6,2,41,6,مَعَكُمۡ,0,6
683,7,6,2,41,7,وَلَا,0,6
684,7,6,2,41,8,تَكُونُوٓاْ,0,6
685,7,6,2,41,9,أَوَّلَ,0,6
686,7,6,2,41,10,كَافِرِۭ,0,6
687,7,6,2,41,11,بِهِۦۖ,0,6
688,7,6,2,41,12,وَلَا,0,6
689,7,6,2,41,13,تَشۡتَرُواْ,0,6
690,7,6,2,41,14,بِـَٔايَٰتِي,0,6
691,7,7,2,41,15,ثَمَنٗا,0,7
692,7,7,2,41,16,قَلِيلٗا,0,7
693,7,7,2,41,17,وَإِيَّٰيَ,0,7
694,7,7,2,41,18,فَٱتَّقُونِ,0,7
695,7,7,2,41,19,٤١,1,7
696,7,7,2,42,1,وَلَا,0,7
697,7,7,2,42,2,تَلۡبِسُواْ,0,7
698,7,7,2,42,3,ٱلۡحَقَّ,0,7
699,7,7,2,42,4,بِٱلۡبَٰطِلِ,0,7
700,7,7,2,42,5,وَتَكۡتُمُواْ,0,8
701,7,8,2,42,6,ٱلۡحَقَّ,0,8
702,7,8,2,42,7,وَأَنتُمۡ,0,8
703,7,8,2,42,8,تَعۡلَمُونَ,0,8
704,7,8,2,42,9,٤٢,1,8
705,7,8,2,43,1,وَأَقِيمُواْ,0,8
706,7,8,2,43,2,ٱلصَّلَوٰةَ,0,8
707,7,8,2,43,3,وَءَاتُواْ,0,8
708,7,8,2,43,4,ٱلزَّكَوٰةَ,0,9
709,7,9,2,43,5,وَٱرۡكَعُواْ,0,9
710,7,9,2,43,6,مَعَ,0,9
711,7,9,2,43,7,ٱلرَّٰكِعِينَ,0,9
712,7,9,2,43,8,٤٣,1,9
713,7,9,2,44,1,۞ أَتَأۡمُرُونَ,0,9
714,7,9,2,44,2,ٱلنَّاسَ,0,9
715,7,9,2,44,3,بِٱلۡبِرِّ,0,9
716,7,10,2,44,4,وَتَنسَوۡنَ,0,10
717,7,10,2,44,5,أَنفُسَكُمۡ,0,10
718,7,10,2,44,6,وَأَنتُمۡ,0,10
719,7,10,2,44,7,تَتۡلُونَ,0,10
720,7,10,2,44,8,ٱلۡكِتَٰبَۚ,0,10
721,7,10,2,44,9,أَفَلَا,0,10
722,7,10,2,44,10,تَعۡقِلُونَ,0,10
723,7,10,2,44,11,٤٤,1,10
724,7,11,2,45,1,وَٱسۡتَعِينُواْ,0,11
725,7,11,2,45,2,بِٱلصَّبۡرِ,0,11
726,7,11,2,45,3,وَٱلصَّلَوٰةِۚ,0,11
727,7,11,2,45,4,وَإِنَّهَا,0,11
728,7,11,2,45,5,لَكَبِيرَةٌ,0,11
729,7,11,2,45,6,إِلَّا,0,11
730,7,11,2,45,7,عَلَى,0,11
731,7,11,2,45,8,ٱلۡخَٰشِعِينَ,0,11
732,7,12,2,45,9,٤٥,1,12
733,7,12,2,46,1,ٱلَّذِينَ,0,12
734,7,12,2,46,2,يَظُنُّونَ,0,12
735,7,12,2,46,3,أَنَّهُم,0,12
736,7,12,2,46,4,مُّلَٰقُواْ,0,12
737,7,12,2,46,5,رَبِّهِمۡ,0,12
738,7,12,2,46,6,وَأَنَّهُمۡ,0,12
739,7,12,2,46,7,إِلَيۡهِ,0,12
740,7,12,2,46,8,رَٰجِعُونَ,0,12
741,7,12,2,46,9,٤٦,1,12
742,7,13,2,47,1,يَٰبَنِيٓ,0,13
743,7,13,2,47,2,إِسۡرَٰٓءِيلَ,0,13
744,7,13,2,47,3,ٱذۡكُرُواْ,0,13
745,7,13,2,47,4,نِعۡمَتِيَ,0,13
746,7,13,2,47,5,ٱلَّتِيٓ,0,13
747,7,13,2,47,6,أَنۡعَمۡتُ,0,13
748,7,13,2,47,7,عَلَيۡكُمۡ,0,13
749,7,13,2,47,8,وَأَنِّي,0,13
750,7,13,2,47,9,فَضَّلۡتُكُمۡ,0,13
751,7,14,2,47,10,عَلَى,0,14
752,7,14,2,47,11,ٱلۡعَٰلَمِينَ,0,14
753,7,14,2,47,12,٤٧,1,14
754,7,14,2,48,1,وَٱتَّقُواْ,0,14
755,7,14,2,48,2,يَوۡمٗا,0,14
756,7,14,2,48,3,لَّا,0,14
757,7,14,2,48,4,تَجۡزِي,0,14
758,7,14,2,48,5,نَفۡسٌ,0,14
759,7,14,2,48,6,عَن,0,14
760,7,14,2,48,7,نَّفۡسٖ,0,14
761,7,14,2,48,8,شَيۡـٔٗا,0,14
762,7,15,2,48,9,وَلَا,0,14
763,7,15,2,48,10,يُقۡبَلُ,0,15
764,7,15,2,48,11,مِنۡهَا,0,15
765,7,15,2,48,12,شَفَٰعَةٞ,0,15
766,7,15,2,48,13,وَلَا,0,15
767,7,15,2,48,14,يُؤۡخَذُ,0,15
768,7,15,2,48,15,مِنۡهَا,0,15
769,7,15,2,48,16,عَدۡلٞ,0,15
770,7,15,2,48,17,وَلَا,0,15
771,7,15,2,48,18,هُمۡ,0,15
772,7,15,2,48,19,يُنصَرُونَ,0,15
773,7,15,2,48,20,٤٨,1,15
774,8,1,2,49,1,وَإِذۡ,0,1
775,8,1,2,49,2,نَجَّيۡنَٰكُم,0,1
776,8,1,2,49,3,مِّنۡ,0,1
777,8,1,2,49,4,ءَالِ,0,1
778,8,1,2,49,5,فِرۡعَوۡنَ,0,1
779,8,1,2,49,6,يَسُومُونَكُمۡ,0,1
780,8,1,2,49,7,سُوٓءَ,0,1
781,8,1,2,49,8,ٱلۡعَذَابِ,0,1
782,8,2,2,49,9,يُذَبِّحُونَ,0,2
783,8,2,2,49,10,أَبۡنَآءَكُمۡ,0,2
784,8,2,2,49,11,وَيَسۡتَحۡيُونَ,0,2
785,8,2,2,49,12,نِسَآءَكُمۡۚ,0,2
786,8,2,2,49,13,وَفِي,0,2
787,8,2,2,49,14,ذَٰلِكُم,0,2
788,8,2,2,49,15,بَلَآءٞ,0,2
789,8,3,2,49,16,مِّن,0,3
790,8,3,2,49,17,رَّبِّكُمۡ,0,3
791,8,3,2,49,18,عَظِيمٞ,0,3
792,8,3,2,49,19,٤٩,1,3
793,8,3,2,50,1,وَإِذۡ,0,3
794,8,3,2,50,2,فَرَقۡنَا,0,3
795,8,3,2,50,3,بِكُمُ,0,3
796,8,3,2,50,4,ٱلۡبَحۡرَ,0,3
797,8,3,2,50,5,فَأَنجَيۡنَٰكُمۡ,0,3
798,8,4,2,50,6,وَأَغۡرَقۡنَآ,0,4
799,8,4,2,50,7,ءَالَ,0,4
800,8,4,2,50,8,فِرۡعَوۡنَ,0,4
801,8,4,2,50,9,وَأَنتُمۡ,0,4
802,8,4,2,50,10,تَنظُرُونَ,0,4
803,8,4,2,50,11,٥٠,1,4
804,8,4,2,51,1,وَإِذۡ,0,4
805,8,4,2,51,2,وَٰعَدۡنَا,0,4
806,8,4,2,51,3,مُوسَىٰٓ,0,4
807,8,5,2,51,4,أَرۡبَعِينَ,0,5
808,8,5,2,51,5,لَيۡلَةٗ,0,5
809,8,5,2,51,6,ثُمَّ,0,5
810,8,5,2,51,7,ٱتَّخَذۡتُمُ,0,5
811,8,5,2,51,8,ٱلۡعِجۡلَ,0,5
812,8,5,2,51,9,مِنۢ,0,5
813,8,5,2,51,10,بَعۡدِهِۦ,0,5
814,8,5,2,51,11,وَأَنتُمۡ,0,5
815,8,5,2,51,12,ظَٰلِمُونَ,0,5
816,8,6,2,51,13,٥١,1,6
817,8,6,2,52,1,ثُمَّ,0,6
818,8,6,2,52,2,عَفَوۡنَا,0,6
819,8,6,2,52,3,عَنكُم,0,6
820,8,6,2,52,4,مِّنۢ,0,6
821,8,6,2,52,5,بَعۡدِ,0,6
822,8,6,2,52,6,ذَٰلِكَ,0,6
823,8,6,2,52,7,لَعَلَّكُمۡ,0,6
824,8,6,2,52,8,تَشۡكُرُونَ,0,6
825,8,6,2,52,9,٥٢,1,6
826,8,7,2,53,1,وَإِذۡ,0,7
827,8,7,2,53,2,ءَاتَيۡنَا,0,7
828,8,7,2,53,3,مُوسَى,0,7
829,8,7,2,53,4,ٱلۡكِتَٰبَ,0,7
830,8,7,2,53,5,وَٱلۡفُرۡقَانَ,0,7
831,8,7,2,53,6,لَعَلَّكُمۡ,0,7
832,8,7,2,53,7,تَهۡتَدُونَ,0,7
833,8,7,2,53,8,٥٣,1,7
834,8,8,2,54,1,وَإِذۡ,0,8
835,8,8,2,54,2,قَالَ,0,8
836,8,8,2,54,3,مُوسَىٰ,0,8
837,8,8,2,54,4,لِقَوۡمِهِۦ,0,8
838,8,8,2,54,5,يَٰقَوۡمِ,0,8
839,8,8,2,54,6,إِنَّكُمۡ,0,8
840,8,8,2,54,7,ظَلَمۡتُمۡ,0,8
841,8,8,2,54,8,أَنفُسَكُم,0,8
842,8,8,2,54,9,بِٱتِّخَاذِكُمُ,0,9
843,8,9,2,54,10,ٱلۡعِجۡلَ,0,9
844,8,9,2,54,11,فَتُوبُوٓاْ,0,9
845,8,9,2,54,12,إِلَىٰ,0,9
846,8,9,2,54,13,بَارِئِكُمۡ,0,9
847,8,9,2,54,14,فَٱقۡتُلُوٓاْ,0,9
848,8,9,2,54,15,أَنفُسَكُمۡ,0,9
849,8,9,2,54,16,ذَٰلِكُمۡ,0,9
850,8,10,2,54,17,خَيۡرٞ,0,10
851,8,10,2,54,18,لَّكُمۡ,0,10
852,8,10,2,54,19,عِندَ,0,10
853,8,10,2,54,20,بَارِئِكُمۡ,0,10
854,8,10,2,54,21,فَتَابَ,0,10
855,8,10,2,54,22,عَلَيۡكُمۡۚ,0,10
856,8,10,2,54,23,إِنَّهُۥ,0,10
857,8,10,2,54,24,هُوَ,0,10
858,8,10,2,54,25,ٱلتَّوَّابُ,0,10
859,8,11,2,54,26,ٱلرَّحِيمُ,0,10
860,8,11,2,54,27,٥٤,1,11
861,8,11,2,55,1,وَإِذۡ,0,11
862,8,11,2,55,2,قُلۡتُمۡ,0,11
863,8,11,2,55,3,يَٰمُوسَىٰ,0,11
864,8,11,2,55,4,لَن,0,11
865,8,11,2,55,5,نُّؤۡمِنَ,0,11
866,8,11,2,55,6,لَكَ,0,11
867,8,11,2,55,7,حَتَّىٰ,0,11
868,8,11,2,55,8,نَرَى,0,11
869,8,11,2,55,9,ٱللَّهَ,0,11
870,8,12,2,55,10,جَهۡرَةٗ,0,11
871,8,12,2,55,11,فَأَخَذَتۡكُمُ,0,12
872,8,12,2,55,12,ٱلصَّٰعِقَةُ,0,12
873,8,12,2,55,13,وَأَنتُمۡ,0,12
874,8,12,2,55,14,تَنظُرُونَ,0,12
875,8,12,2,55,15,٥٥,1,12
876,8,12,2,56,1,ثُمَّ,0,12
877,8,12,2,56,2,بَعَثۡنَٰكُم,0,12
878,8,13,2,56,3,مِّنۢ,0,12
879,8,13,2,56,4,بَعۡدِ,0,13
880,8,13,2,56,5,مَوۡتِكُمۡ,0,13
881,8,13,2,56,6,لَعَلَّكُمۡ,0,13
882,8,13,2,56,7,تَشۡكُرُونَ,0,13
883,8,13,2,56,8,٥٦,1,13
884,8,13,2,57,1,وَظَلَّلۡنَا,0,13
885,8,13,2,57,2,عَلَيۡكُمُ,0,13
886,8,14,2,57,3,ٱلۡغَمَامَ,0,14
887,8,14,2,57,4,وَأَنزَلۡنَا,0,14
888,8,14,2,57,5,عَلَيۡكُمُ,0,14
889,8,14,2,57,6,ٱلۡمَنَّ,0,14
890,8,14,2,57,7,وَٱلسَّلۡوَىٰۖ,0,14
891,8,14,2,57,8,كُلُواْ,0,14
892,8,14,2,57,9,مِن,0,14
893,8,14,2,57,10,طَيِّبَٰتِ,0,14
894,8,15,2,57,11,مَا,0,14
895,8,15,2,57,12,رَزَقۡنَٰكُمۡۚ,0,15
896,8,15,2,57,13,وَمَا,0,15
897,8,15,2,57,14,ظَلَمُونَا,0,15
898,8,15,2,57,15,وَلَٰكِن,0,15
899,8,15,2,57,16,كَانُوٓاْ,0,15
900,8,15,2,57,17,أَنفُسَهُمۡ,0,15
901,8,15,2,57,18,يَظۡلِمُونَ,0,15
902,8,15,2,57,19,٥٧,1,15
903,9,1,2,58,1,وَإِذۡ,0,1
904,9,1,2,58,2,قُلۡنَا,0,1
905,9,1,2,58,3,ٱدۡخُلُواْ,0,1
906,9,1,2,58,4,هَٰذِهِ,0,1
907,9,1,2,58,5,ٱلۡقَرۡيَةَ,0,1
908,9,1,2,58,6,فَكُلُواْ,0,1
909,9,1,2,58,7,مِنۡهَا,0,1
910,9,1,2,58,8,حَيۡثُ,0,1
911,9,1,2,58,9,شِئۡتُمۡ,0,1
912,9,2,2,58,10,رَغَدٗا,0,1
913,9,2,2,58,11,وَٱدۡخُلُواْ,0,2
914,9,2,2,58,12,ٱلۡبَابَ,0,2
915,9,2,2,58,13,سُجَّدٗا,0,2
916,9,2,2,58,14,وَقُولُواْ,0,2
917,9,2,2,58,15,حِطَّةٞ,0,2
918,9,2,2,58,16,نَّغۡفِرۡ,0,2
919,9,2,2,58,17,لَكُمۡ,0,2
920,9,3,2,58,18,خَطَٰيَٰكُمۡۚ,0,2
921,9,3,2,58,19,وَسَنَزِيدُ,0,3
922,9,3,2,58,20,ٱلۡمُحۡسِنِينَ,0,3
923,9,3,2,58,21,٥٨,1,3
924,9,3,2,59,1,فَبَدَّلَ,0,3
925,9,3,2,59,2,ٱلَّذِينَ,0,3
926,9,4,2,59,3,ظَلَمُواْ,0,3
927,9,4,2,59,4,قَوۡلًا,0,3
928,9,4,2,59,5,غَيۡرَ,0,4
929,9,4,2,59,6,ٱلَّذِي,0,4
930,9,4,2,59,7,قِيلَ,0,4
931,9,4,2,59,8,لَهُمۡ,0,4
932,9,4,2,59,9,فَأَنزَلۡنَا,0,4
933,9,4,2,59,10,عَلَى,0,4
934,9,4,2,59,11,ٱلَّذِينَ,0,4
935,9,4,2,59,12,ظَلَمُواْ,0,4
936,9,5,2,59,13,رِجۡزٗا,0,4
937,9,5,2,59,14,مِّنَ,0,4
938,9,5,2,59,15,ٱلسَّمَآءِ,0,5
939,9,5,2,59,16,بِمَا,0,5
940,9,5,2,59,17,كَانُواْ,0,5
941,9,5,2,59,18,يَفۡسُقُونَ,0,5
942,9,5,2,59,19,٥٩,1,5
943,9,5,2,60,1,۞ وَإِذِ,0,5
944,9,5,2,60,2,ٱسۡتَسۡقَىٰ,0,5
945,9,6,2,60,3,مُوسَىٰ,0,5
946,9,6,2,60,4,لِقَوۡمِهِۦ,0,6
947,9,6,2,60,5,فَقُلۡنَا,0,6
948,9,6,2,60,6,ٱضۡرِب,0,6
949,9,6,2,60,7,بِّعَصَاكَ,0,6
950,9,6,2,60,8,ٱلۡحَجَرَۖ,0,6
951,9,6,2,60,9,فَٱنفَجَرَتۡ,0,6
952,9,7,2,60,10,مِنۡهُ,0,6
953,9,7,2,60,11,ٱثۡنَتَا,0,7
954,9,7,2,60,12,عَشۡرَةَ,0,7
955,9,7,2,60,13,عَيۡنٗاۖ,0,7
956,9,7,2,60,14,قَدۡ,0,7
957,9,7,2,60,15,عَلِمَ,0,7
958,9,7,2,60,16,كُلُّ,0,7
959,9,7,2,60,17,أُنَاسٖ,0,7
960,9,7,2,60,18,مَّشۡرَبَهُمۡۖ,0,7
961,9,7,2,60,19,كُلُواْ,0,7
962,9,8,2,60,20,وَٱشۡرَبُواْ,0,8
963,9,8,2,60,21,مِن,0,8
964,9,8,2,60,22,رِّزۡقِ,0,8
965,9,8,2,60,23,ٱللَّهِ,0,8
966,9,8,2,60,24,وَلَا,0,8
967,9,8,2,60,25,تَعۡثَوۡاْ,0,8
968,9,8,2,60,26,فِي,0,8
969,9,8,2,60,27,ٱلۡأَرۡضِ,0,8
970,9,8,2,60,28,مُفۡسِدِينَ,0,8
971,9,8,2,60,29,٦٠,1,8
972,9,9,2,61,1,وَإِذۡ,0,9
973,9,9,2,61,2,قُلۡتُمۡ,0,9
974,9,9,2,61,3,يَٰمُوسَىٰ,0,9
975,9,9,2,61,4,لَن,0,9
976,9,9,2,61,5,نَّصۡبِرَ,0,9
977,9,9,2,61,6,عَلَىٰ,0,9
978,9,9,2,61,7,طَعَامٖ,0,9
979,9,9,2,61,8,وَٰحِدٖ,0,9
980,9,9,2,61,9,فَٱدۡعُ,0,9
981,9,9,2,61,10,لَنَا,0,9
982,9,10,2,61,11,رَبَّكَ,0,9
983,9,10,2,61,12,يُخۡرِجۡ,0,10
984,9,10,2,61,13,لَنَا,0,10
985,9,10,2,61,14,مِمَّا,0,10
986,9,10,2,61,15,تُنۢبِتُ,0,10
987,9,10,2,61,16,ٱلۡأَرۡضُ,0,10
988,9,10,2,61,17,مِنۢ,0,10
989,9,10,2,61,18,بَقۡلِهَا,0,10
990,9,10,2,61,19,وَقِثَّآئِهَا,0,10
991,9,11,2,61,20,وَفُومِهَا,0,10
992,9,11,2,61,21,وَعَدَسِهَا,0,11
993,9,11,2,61,22,وَبَصَلِهَاۖ,0,11
994,9,11,2,61,23,قَالَ,0,11
995,9,11,2,61,24,أَتَسۡتَبۡدِلُونَ,0,11
996,9,11,2,61,25,ٱلَّذِي,0,11
997,9,11,2,61,26,هُوَ,0,11
998,9,12,2,61,27,أَدۡنَىٰ,0,11
999,9,12,2,61,28,بِٱلَّذِي,0,12
1000,9,12,2,61,29,هُوَ,0,12
1001,9,12,2,61,30,خَيۡرٌۚ,0,12
1002,9,12,2,61,31,ٱهۡبِطُواْ,0,12
1003,9,12,2,61,32,مِصۡرٗا,0,12
1004,9,12,2,61,33,فَإِنَّ,0,12
1005,9,12,2,61,34,لَكُم,0,12
1006,9,12,2,61,35,مَّا,0,12
1007,9,12,2,61,36,سَأَلۡتُمۡۗ,0,12
1008,9,13,2,61,37,وَضُرِبَتۡ,0,13
1009,9,13,2,61,38,عَلَيۡهِمُ,0,13
1010,9,13,2,61,39,ٱلذِّلَّةُ,0,13
1011,9,13,2,61,40,وَٱلۡمَسۡكَنَةُ,0,13
1012,9,13,2,61,41,وَبَآءُو,0,13
1013,9,13,2,61,42,بِغَضَبٖ,0,13
1014,9,13,2,61,43,مِّنَ,0,13
1015,9,14,2,61,44,ٱللَّهِۚ,0,14
1016,9,14,2,61,45,ذَٰلِكَ,0,14
1017,9,14,2,61,46,بِأَنَّهُمۡ,0,14
1018,9,14,2,61,47,كَانُواْ,0,14
1019,9,14,2,61,48,يَكۡفُرُونَ,0,14
1020,9,14,2,61,49,بِـَٔايَٰتِ,0,14
1021,9,14,2,61,50,ٱللَّهِ,0,14
1022,9,14,2,61,51,وَيَقۡتُلُونَ,0,14
1023,9,15,2,61,52,ٱلنَّبِيِّـۧنَ,0,15
1024,9,15,2,61,53,بِغَيۡرِ,0,15
1025,9,15,2,61,54,ٱلۡحَقِّۚ,0,15
1026,9,15,2,61,55,ذَٰلِكَ,0,15
1027,9,15,2,61,56,بِمَا,0,15
1028,9,15,2,61,57,عَصَواْ,0,15
1029,9,15,2,61,58,وَّكَانُواْ,0,15
1030,9,15,2,61,59,يَعۡتَدُونَ,0,15
1031,9,15,2,61,60,٦١,1,15
1032,10,1,2,62,1,إِنَّ,0,1
1033,10,1,2,62,2,ٱلَّذِينَ,0,1
1034,10,1,2,62,3,ءَامَنُواْ,0,1
1035,10,1,2,62,4,وَٱلَّذِينَ,0,1
1036,10,1,2,62,5,هَادُواْ,0,1
1037,10,1,2,62,6,وَٱلنَّصَٰرَىٰ,0,1
1038,10,1,2,62,7,وَٱلصَّٰبِـِٔينَ,0,1
1039,10,1,2,62,8,مَنۡ,0,2
1040,10,2,2,62,9,ءَامَنَ,0,2
1041,10,2,2,62,10,بِٱللَّهِ,0,2
1042,10,2,2,62,11,وَٱلۡيَوۡمِ,0,2
1043,10,2,2,62,12,ٱلۡأٓخِرِ,0,2
1044,10,2,2,62,13,وَعَمِلَ,0,2
1045,10,2,2,62,14,صَٰلِحٗا,0,2
