pageNumber,lineNumber,position,surahId,ayahNo,isVerseEnd,text
6,14,7,2,36,false,مُسۡتَقَرّٞ
6,14,8,2,36,false,وَمَتَٰعٌ
6,14,9,2,36,false,إِلَىٰ
6,14,10,2,36,false,حِينٖ
6,14,11,2,36,true,٣٦
6,15,1,2,37,false,فَتَلَقَّىٰٓ
6,15,2,2,37,false,ءَادَمُ
6,15,3,2,37,false,مِن
6,15,4,2,37,false,رَّبِّهِۦ
6,15,5,2,37,false,كَلِمَٰتٖ
6,15,6,2,37,false,فَتَابَ
6,15,7,2,37,false,عَلَيۡهِۚ
6,15,8,2,37,false,إِنَّهُۥ
6,15,9,2,37,false,هُوَ
6,15,10,2,37,false,ٱلتَّوَّابُ
6,15,11,2,37,false,ٱلرَّحِيمُ
6,15,12,2,37,true,٣٧
7,1,1,2,38,false,قُلۡنَا
7,1,2,2,38,false,ٱهۡبِطُواْ
7,1,3,2,38,false,مِنۡهَا
7,1,4,2,38,false,جَمِيعٗاۖ
7,1,5,2,38,false,فَإِمَّا
7,1,6,2,38,false,يَأۡتِيَنَّكُم
7,1,7,2,38,false,مِّنِّي
7,1,8,2,38,false,هُدٗى
7,1,9,2,38,false,فَمَن
7,1,10,2,38,false,تَبِعَ
7,2,1,2,38,false,هُدَايَ
7,2,2,2,38,false,فَلَا
7,2,3,2,38,false,خَوۡفٌ
7,2,4,2,38,false,عَلَيۡهِمۡ
7,2,5,2,38,false,وَلَا
7,2,6,2,38,false,هُمۡ
7,2,7,2,38,false,يَحۡزَنُونَ
7,2,8,2,38,true,٣٨
7,2,9,2,39,false,وَٱلَّذِينَ
7,2,10,2,39,false,كَفَرُواْ
7,3,1,2,39,false,وَكَذَّبُواْ
7,3,2,2,39,false,بِـَٔايَٰتِنَآ
7,3,3,2,39,false,أُوْلَٰٓئِكَ
7,3,4,2,39,false,أَصۡحَٰبُ
7,3,5,2,39,false,ٱلنَّارِۖ
7,3,6,2,39,false,هُمۡ
7,3,7,2,39,false,فِيهَا
7,3,8,2,39,false,خَٰلِدُونَ
7,3,9,2,39,true,٣٩
7,4,1,2,40,false,يَٰبَنِيٓ
7,4,2,2,40,false,إِسۡرَٰٓءِيلَ
7,4,3,2,40,false,ٱذۡكُرُواْ
7,4,4,2,40,false,نِعۡمَتِيَ
7,4,5,2,40,false,ٱلَّتِيٓ
7,4,6,2,40,false,أَنۡعَمۡتُ
7,4,7,2,40,false,عَلَيۡكُمۡ
7,4,8,2,40,false,وَأَوۡفُواْ
7,4,9,2,40,false,بِعَهۡدِيٓ
7,5,1,2,40,false,أُوفِ
7,5,2,2,40,false,بِعَهۡدِكُمۡ
7,5,3,2,40,false,وَإِيَّٰيَ
7,5,4,2,40,false,فَٱرۡهَبُونِ
7,5,5,2,40,true,٤٠
7,5,6,2,41,false,وَءَامِنُواْ
7,5,7,2,41,false,بِمَآ
7,5,8,2,41,false,أَنزَلۡتُ
7,6,1,2,41,false,مُصَدِّقٗا
7,6,2,2,41,false,لِّمَا
7,6,3,2,41,false,مَعَكُمۡ
7,6,4,2,41,false,وَلَا
7,6,5,2,41,false,تَكُونُوٓاْ
7,6,6,2,41,false,أَوَّلَ
7,6,7,2,41,false,كَافِرِۭ
7,6,8,2,41,false,بِهِۦۖ
7,6,9,2,41,false,وَلَا
7,6,10,2,41,false,تَشۡتَرُواْ
7,6,11,2,41,false,بِـَٔايَٰتِي
7,7,1,2,41,false,ثَمَنٗا
7,7,2,2,41,false,قَلِيلٗا
7,7,3,2,41,false,وَإِيَّٰيَ
7,7,4,2,41,false,فَٱتَّقُونِ
7,7,5,2,41,true,٤١
7,7,6,2,42,false,وَلَا
7,7,7,2,42,false,تَلۡبِسُواْ
7,7,8,2,42,false,ٱلۡحَقَّ
7,7,9,2,42,false,بِٱلۡبَٰطِلِ
7,8,1,2,42,false,وَتَكۡتُمُواْ
7,8,2,2,42,false,ٱلۡحَقَّ
7,8,3,2,42,false,وَأَنتُمۡ
7,8,4,2,42,false,تَعۡلَمُونَ
7,8,5,2,42,true,٤٢
7,8,6,2,43,false,وَأَقِيمُواْ
7,8,7,2,43,false,ٱلصَّلَوٰةَ
7,8,8,2,43,false,وَءَاتُواْ
7,9,1,2,43,false,ٱلزَّكَوٰةَ
7,9,2,2,43,false,وَٱرۡكَعُواْ
7,9,3,2,43,false,مَعَ
7,9,4,2,43,false,ٱلرَّٰكِعِينَ
7,9,5,2,43,true,٤٣
7,9,6,2,44,false,۞ أَتَأۡمُرُونَ
7,9,7,2,44,false,ٱلنَّاسَ
7,9,8,2,44,false,بِٱلۡبِرِّ
7,10,1,2,44,false,وَتَنسَوۡنَ
7,10,2,2,44,false,أَنفُسَكُمۡ
7,10,3,2,44,false,وَأَنتُمۡ
7,10,4,2,44,false,تَتۡلُونَ
7,10,5,2,44,false,ٱلۡكِتَٰبَۚ
7,10,6,2,44,false,أَفَلَا
7,10,7,2,44,false,تَعۡقِلُونَ
7,10,8,2,44,true,٤٤
7,11,1,2,45,false,وَٱسۡتَعِينُواْ
7,11,2,2,45,false,بِٱلصَّبۡرِ
7,11,3,2,45,false,وَٱلصَّلَوٰةِۚ
7,11,4,2,45,false,وَإِنَّهَا
7,11,5,2,45,false,لَكَبِيرَةٌ
7,11,6,2,45,false,إِلَّا
7,11,7,2,45,false,عَلَى
7,11,8,2,45,false,ٱلۡخَٰشِعِينَ
7,12,1,2,45,true,٤٥
7,12,2,2,46,false,ٱلَّذِينَ
7,12,3,2,46,false,يَظُنُّونَ
7,12,4,2,46,false,أَنَّهُم
7,12,5,2,46,false,مُّلَٰقُواْ
7,12,6,2,46,false,رَبِّهِمۡ
7,12,7,2,46,false,وَأَنَّهُمۡ
7,12,8,2,46,false,إِلَيۡهِ
7,12,9,2,46,false,رَٰجِعُونَ
7,12,10,2,46,true,٤٦
7,13,1,2,47,false,يَٰبَنِيٓ
7,13,2,2,47,false,إِسۡرَٰٓءِيلَ
7,13,3,2,47,false,ٱذۡكُرُواْ
7,13,4,2,47,false,نِعۡمَتِيَ
7,13,5,2,47,false,ٱلَّتِيٓ
7,13,6,2,47,false,أَنۡعَمۡتُ
7,13,7,2,47,false,عَلَيۡكُمۡ
7,13,8,2,47,false,وَأَنِّي
7,13,9,2,47,false,فَضَّلۡتُكُمۡ
7,14,1,2,47,false,عَلَى
7,14,2,2,47,false,ٱلۡعَٰلَمِينَ
7,14,3,2,47,true,٤٧
7,14,4,2,48,false,وَٱتَّقُواْ
7,14,5,2,48,false,يَوۡمٗا
7,14,6,2,48,false,لَّا
7,14,7,2,48,false,تَجۡزِي
7,14,8,2,48,false,نَفۡسٌ
7,14,9,2,48,false,عَن
7,14,10,2,48,false,نَّفۡسٖ
7,14,11,2,48,false,شَيۡـٔٗا
7,14,12,2,48,false,وَلَا
7,15,1,2,48,false,يُقۡبَلُ
7,15,2,2,48,false,مِنۡهَا
7,15,3,2,48,false,شَفَٰعَةٞ
7,15,4,2,48,false,وَلَا
7,15,5,2,48,false,يُؤۡخَذُ
7,15,6,2,48,false,مِنۡهَا
7,15,7,2,48,false,عَدۡلٞ
7,15,8,2,48,false,وَلَا
7,15,9,2,48,false,هُمۡ
7,15,10,2,48,false,يُنصَرُونَ
7,15,11,2,48,true,٤٨
8,1,1,2,49,false,وَإِذۡ
8,1,2,2,49,false,نَجَّيۡنَٰكُم
8,1,3,2,49,false,مِّنۡ
8,1,4,2,49,false,ءَالِ
8,1,5,2,49,false,فِرۡعَوۡنَ
8,1,6,2,49,false,يَسُومُونَكُمۡ
8,1,7,2,49,false,سُوٓءَ
8,1,8,2,49,false,ٱلۡعَذَابِ
8,2,1,2,49,false,يُذَبِّحُونَ
8,2,2,2,49,false,أَبۡنَآءَكُمۡ
8,2,3,2,49,false,وَيَسۡتَحۡيُونَ
8,2,4,2,49,false,نِسَآءَكُمۡۚ
8,2,5,2,49,false,وَفِي
8,2,6,2,49,false,ذَٰلِكُم
8,2,7,2,49,false,بَلَآءٞ
8,3,1,2,49,false,مِّن
8,3,2,2,49,false,رَّبِّكُمۡ
8,3,3,2,49,false,عَظِيمٞ
8,3,4,2,49,true,٤٩
8,3,5,2,50,false,وَإِذۡ
8,3,6,2,50,false,فَرَقۡنَا
8,3,7,2,50,false,بِكُمُ
8,3,8,2,50,false,ٱلۡبَحۡرَ
8,3,9,2,50,false,فَأَنجَيۡنَٰكُمۡ
8,4,1,2,50,false,وَأَغۡرَقۡنَآ
8,4,2,2,50,false,ءَالَ
8,4,3,2,50,false,فِرۡعَوۡنَ
8,4,4,2,50,false,وَأَنتُمۡ
8,4,5,2,50,false,تَنظُرُونَ
8,4,6,2,50,true,٥٠
8,4,7,2,51,false,وَإِذۡ
8,4,8,2,51,false,وَٰعَدۡنَا
8,4,9,2,51,false,مُوسَىٰٓ
8,5,1,2,51,false,أَرۡبَعِينَ
8,5,2,2,51,false,لَيۡلَةٗ
8,5,3,2,51,false,ثُمَّ
8,5,4,2,51,false,ٱتَّخَذۡتُمُ
8,5,5,2,51,false,ٱلۡعِجۡلَ
8,5,6,2,51,false,مِنۢ
8,5,7,2,51,false,بَعۡدِهِۦ
8,5,8,2,51,false,وَأَنتُمۡ
8,5,9,2,51,false,ظَٰلِمُونَ
8,6,1,2,51,true,٥١
8,6,2,2,52,false,ثُمَّ
8,6,3,2,52,false,عَفَوۡنَا
8,6,4,2,52,false,عَنكُم
8,6,5,2,52,false,مِّنۢ
8,6,6,2,52,false,بَعۡدِ
8,6,7,2,52,false,ذَٰلِكَ
8,6,8,2,52,false,لَعَلَّكُمۡ
8,6,9,2,52,false,تَشۡكُرُونَ
8,6,10,2,52,true,٥٢
8,7,1,2,53,false,وَإِذۡ
8,7,2,2,53,false,ءَاتَيۡنَا
8,7,3,2,53,false,مُوسَى
8,7,4,2,53,false,ٱلۡكِتَٰبَ
8,7,5,2,53,false,وَٱلۡفُرۡقَانَ
8,7,6,2,53,false,لَعَلَّكُمۡ
8,7,7,2,53,false,تَهۡتَدُونَ
8,7,8,2,53,true,٥٣
8,8,1,2,54,false,وَإِذۡ
8,8,2,2,54,false,قَالَ
8,8,3,2,54,false,مُوسَىٰ
8,8,4,2,54,false,لِقَوۡمِهِۦ
8,8,5,2,54,false,يَٰقَوۡمِ
8,8,6,2,54,false,إِنَّكُمۡ
8,8,7,2,54,false,ظَلَمۡتُمۡ
8,8,8,2,54,false,أَنفُسَكُم
8,9,1,2,54,false,بِٱتِّخَاذِكُمُ
8,9,2,2,54,false,ٱلۡعِجۡلَ
8,9,3,2,54,false,فَتُوبُوٓاْ
8,9,4,2,54,false,إِلَىٰ
8,9,5,2,54,false,بَارِئِكُمۡ
8,9,6,2,54,false,فَٱقۡتُلُوٓاْ
8,9,7,2,54,false,أَنفُسَكُمۡ
8,9,8,2,54,false,ذَٰلِكُمۡ
8,10,1,2,54,false,خَيۡرٞ
8,10,2,2,54,false,لَّكُمۡ
8,10,3,2,54,false,عِندَ
8,10,4,2,54,false,بَارِئِكُمۡ
8,10,5,2,54,false,فَتَابَ
8,10,6,2,54,false,عَلَيۡكُمۡۚ
8,10,7,2,54,false,إِنَّهُۥ
8,10,8,2,54,false,هُوَ
8,10,9,2,54,false,ٱلتَّوَّابُ
8,10,10,2,54,false,ٱلرَّحِيمُ
8,11,1,2,54,true,٥٤
8,11,2,2,55,false,وَإِذۡ
8,11,3,2,55,false,قُلۡتُمۡ
8,11,4,2,55,false,يَٰمُوسَىٰ
8,11,5,2,55,false,لَن
8,11,6,2,55,false,نُّؤۡمِنَ
8,11,7,2,55,false,لَكَ
8,11,8,2,55,false,حَتَّىٰ
8,11,9,2,55,false,نَرَى
8,11,10,2,55,false,ٱللَّهَ
8,11,11,2,55,false,جَهۡرَةٗ
8,12,1,2,55,false,فَأَخَذَتۡكُمُ
8,12,2,2,55,false,ٱلصَّٰعِقَةُ
8,12,3,2,55,false,وَأَنتُمۡ
8,12,4,2,55,false,تَنظُرُونَ
8,12,5,2,55,true,٥٥
8,12,6,2,56,false,ثُمَّ
8,12,7,2,56,false,بَعَثۡنَٰكُم
8,12,8,2,56,false,مِّنۢ
8,13,1,2,56,false,بَعۡدِ
8,13,2,2,56,false,مَوۡتِكُمۡ
8,13,3,2,56,false,لَعَلَّكُمۡ
8,13,4,2,56,false,تَشۡكُرُونَ
8,13,5,2,56,true,٥٦
8,13,6,2,57,false,وَظَلَّلۡنَا
8,13,7,2,57,false,عَلَيۡكُمُ
8,14,1,2,57,false,ٱلۡغَمَامَ
8,14,2,2,57,false,وَأَنزَلۡنَا
8,14,3,2,57,false,عَلَيۡكُمُ
8,14,4,2,57,false,ٱلۡمَنَّ
8,14,5,2,57,false,وَٱلسَّلۡوَىٰۖ
8,14,6,2,57,false,كُلُواْ
8,14,7,2,57,false,مِن
8,14,8,2,57,false,طَيِّبَٰتِ
8,14,9,2,57,false,مَا
8,15,1,2,57,false,رَزَقۡنَٰكُمۡۚ
8,15,2,2,57,false,وَمَا
8,15,3,2,57,false,ظَلَمُونَا
8,15,4,2,57,false,وَلَٰكِن
8,15,5,2,57,false,كَانُوٓاْ
8,15,6,2,57,false,أَنفُسَهُمۡ
8,15,7,2,57,false,يَظۡلِمُونَ
8,15,8,2,57,true,٥٧
9,1,1,2,58,false,وَإِذۡ
9,1,2,2,58,false,قُلۡنَا
9,1,3,2,58,false,ٱدۡخُلُواْ
9,1,4,2,58,false,هَٰذِهِ
9,1,5,2,58,false,ٱلۡقَرۡيَةَ
9,1,6,2,58,false,فَكُلُواْ
9,1,7,2,58,false,مِنۡهَا
9,1,8,2,58,false,حَيۡثُ
9,1,9,2,58,false,شِئۡتُمۡ
9,1,10,2,58,false,رَغَدٗا
9,2,1,2,58,false,وَٱدۡخُلُواْ
9,2,2,2,58,false,ٱلۡبَابَ
9,2,3,2,58,false,سُجَّدٗا
9,2,4,2,58,false,وَقُولُواْ
9,2,5,2,58,false,حِطَّةٞ
9,2,6,2,58,false,نَّغۡفِرۡ
9,2,7,2,58,false,لَكُمۡ
9,2,8,2,58,false,خَطَٰيَٰكُمۡۚ
9,3,1,2,58,false,وَسَنَزِيدُ
9,3,2,2,58,false,ٱلۡمُحۡسِنِينَ
9,3,3,2,58,true,٥٨
9,3,4,2,59,false,فَبَدَّلَ
9,3,5,2,59,false,ٱلَّذِينَ
9,3,6,2,59,false,ظَلَمُواْ
9,3,7,2,59,false,قَوۡلًا
9,4,1,2,59,false,غَيۡرَ
9,4,2,2,59,false,ٱلَّذِي
9,4,3,2,59,false,قِيلَ
9,4,4,2,59,false,لَهُمۡ
9,4,5,2,59,false,فَأَنزَلۡنَا
9,4,6,2,59,false,عَلَى
9,4,7,2,59,false,ٱلَّذِينَ
9,4,8,2,59,false,ظَلَمُواْ
9,4,9,2,59,false,رِجۡزٗا
9,4,10,2,59,false,مِّنَ
9,5,1,2,59,false,ٱلسَّمَآءِ
9,5,2,2,59,false,بِمَا
9,5,3,2,59,false,كَانُواْ
9,5,4,2,59,false,يَفۡسُقُونَ
9,5,5,2,59,true,٥٩
9,5,6,2,60,false,۞ وَإِذِ
9,5,7,2,60,false,ٱسۡتَسۡقَىٰ
9,5,8,2,60,false,مُوسَىٰ
9,6,1,2,60,false,لِقَوۡمِهِۦ
9,6,2,2,60,false,فَقُلۡنَا
9,6,3,2,60,false,ٱضۡرِب
9,6,4,2,60,false,بِّعَصَاكَ
9,6,5,2,60,false,ٱلۡحَجَرَۖ
9,6,6,2,60,false,فَٱنفَجَرَتۡ
9,6,7,2,60,false,مِنۡهُ
9,7,1,2,60,false,ٱثۡنَتَا
9,7,2,2,60,false,عَشۡرَةَ
9,7,3,2,60,false,عَيۡنٗاۖ
9,7,4,2,60,false,قَدۡ
9,7,5,2,60,false,عَلِمَ
9,7,6,2,60,false,كُلُّ
9,7,7,2,60,false,أُنَاسٖ
9,7,8,2,60,false,مَّشۡرَبَهُمۡۖ
9,7,9,2,60,false,كُلُواْ
9,8,1,2,60,false,وَٱشۡرَبُواْ
9,8,2,2,60,false,مِن
9,8,3,2,60,false,رِّزۡقِ
9,8,4,2,60,false,ٱللَّهِ
9,8,5,2,60,false,وَلَا
9,8,6,2,60,false,تَعۡثَوۡاْ
9,8,7,2,60,false,فِي
9,8,8,2,60,false,ٱلۡأَرۡضِ
9,8,9,2,60,false,مُفۡسِدِينَ
9,8,10,2,60,true,٦٠
9,9,1,2,61,false,وَإِذۡ
9,9,2,2,61,false,قُلۡتُمۡ
9,9,3,2,61,false,يَٰمُوسَىٰ
9,9,4,2,61,false,لَن
9,9,5,2,61,false,نَّصۡبِرَ
9,9,6,2,61,false,عَلَىٰ
9,9,7,2,61,false,طَعَامٖ
9,9,8,2,61,false,وَٰحِدٖ
9,9,9,2,61,false,فَٱدۡعُ
9,9,10,2,61,false,لَنَا
9,9,11,2,61,false,رَبَّكَ
9,10,1,2,61,false,يُخۡرِجۡ
9,10,2,2,61,false,لَنَا
9,10,3,2,61,false,مِمَّا
9,10,4,2,61,false,تُنۢبِتُ
9,10,5,2,61,false,ٱلۡأَرۡضُ
9,10,6,2,61,false,مِنۢ
9,10,7,2,61,false,بَقۡلِهَا
9,10,8,2,61,false,وَقِثَّآئِهَا
9,10,9,2,61,false,وَفُومِهَا
9,11,1,2,61,false,وَعَدَسِهَا
9,11,2,2,61,false,وَبَصَلِهَاۖ
9,11,3,2,61,false,قَالَ
9,11,4,2,61,false,أَتَسۡتَبۡدِلُونَ
9,11,5,2,61,false,ٱلَّذِي
9,11,6,2,61,false,هُوَ
9,11,7,2,61,false,أَدۡنَىٰ
9,12,1,2,61,false,بِٱلَّذِي
9,12,2,2,61,false,هُوَ
9,12,3,2,61,false,خَيۡرٌۚ
9,12,4,2,61,false,ٱهۡبِطُواْ
9,12,5,2,61,false,مِصۡرٗا
9,12,6,2,61,false,فَإِنَّ
9,12,7,2,61,false,لَكُم
9,12,8,2,61,false,مَّا
9,12,9,2,61,false,سَأَلۡتُمۡۗ
9,13,1,2,61,false,وَضُرِبَتۡ
9,13,2,2,61,false,عَلَيۡهِمُ
9,13,3,2,61,false,ٱلذِّلَّةُ
9,13,4,2,61,false,وَٱلۡمَسۡكَنَةُ
9,13,5,2,61,false,وَبَآءُو
9,13,6,2,61,false,بِغَضَبٖ
9,13,7,2,61,false,مِّنَ
9,14,1,2,61,false,ٱللَّهِۚ
9,14,2,2,61,false,ذَٰلِكَ
9,14,3,2,61,false,بِأَنَّهُمۡ
9,14,4,2,61,false,كَانُواْ
9,14,5,2,61,false,يَكۡفُرُونَ
9,14,6,2,61,false,بِـَٔايَٰتِ
9,14,7,2,61,false,ٱللَّهِ
9,14,8,2,61,false,وَيَقۡتُلُونَ
9,15,1,2,61,false,ٱلنَّبِيِّـۧنَ
9,15,2,2,61,false,بِغَيۡرِ
9,15,3,2,61,false,ٱلۡحَقِّۚ
9,15,4,2,61,false,ذَٰلِكَ
9,15,5,2,61,false,بِمَا
9,15,6,2,61,false,عَصَواْ
9,15,7,2,61,false,وَّكَانُواْ
9,15,8,2,61,false,يَعۡتَدُونَ
9,15,9,2,61,true,٦١
10,1,1,2,62,false,إِنَّ
10,1,2,2,62,false,ٱلَّذِينَ
10,1,3,2,62,false,ءَامَنُواْ
10,1,4,2,62,false,وَٱلَّذِينَ
10,1,5,2,62,false,هَادُواْ
10,1,6,2,62,false,وَٱلنَّصَٰرَىٰ
10,1,7,2,62,false,وَٱلصَّٰبِـِٔينَ
10,2,1,2,62,false,مَنۡ
10,2,2,2,62,false,ءَامَنَ
10,2,3,2,62,false,بِٱللَّهِ
10,2,4,2,62,false,وَٱلۡيَوۡمِ
10,2,5,2,62,false,ٱلۡأٓخِرِ
10,2,6,2,62,false,وَعَمِلَ
10,2,7,2,62,false,صَٰلِحٗا
10,2,8,2,62,false,فَلَهُمۡ
10,2,9,2,62,false,أَجۡرُهُمۡ
10,3,1,2,62,false,عِندَ
10,3,2,2,62,false,رَبِّهِمۡ
10,3,3,2,62,false,وَلَا
10,3,4,2,62,false,خَوۡفٌ
10,3,5,2,62,false,عَلَيۡهِمۡ
10,3,6,2,62,false,وَلَا
10,3,7,2,62,false,هُمۡ
10,3,8,2,62,false,يَحۡزَنُونَ
10,3,9,2,62,true,٦٢
10,3,10,2,63,false,وَإِذۡ
10,4,1,2,63,false,أَخَذۡنَا
10,4,2,2,63,false,مِيثَٰقَكُمۡ
10,4,3,2,63,false,وَرَفَعۡنَا
10,4,4,2,63,false,فَوۡقَكُمُ
10,4,5,2,63,false,ٱلطُّورَ
10,4,6,2,63,false,خُذُواْ
10,4,7,2,63,false,مَآ
10,4,8,2,63,false,ءَاتَيۡنَٰكُم
10,5,1,2,63,false,بِقُوَّةٖ
10,5,2,2,63,false,وَٱذۡكُرُواْ
10,5,3,2,63,false,مَا
10,5,4,2,63,false,فِيهِ
10,5,5,2,63,false,لَعَلَّكُمۡ
10,5,6,2,63,false,تَتَّقُونَ
10,5,7,2,63,true,٦٣
10,5,8,2,64,false,ثُمَّ
10,5,9,2,64,false,تَوَلَّيۡتُم
10,5,10,2,64,false,مِّنۢ
10,6,1,2,64,false,بَعۡدِ
10,6,2,2,64,false,ذَٰلِكَۖ
10,6,3,2,64,false,فَلَوۡلَا
10,6,4,2,64,false,فَضۡلُ
10,6,5,2,64,false,ٱللَّهِ
10,6,6,2,64,false,عَلَيۡكُمۡ
10,6,7,2,64,false,وَرَحۡمَتُهُۥ
10,6,8,2,64,false,لَكُنتُم
10,6,9,2,64,false,مِّنَ
10,7,1,2,64,false,ٱلۡخَٰسِرِينَ
10,7,2,2,64,true,٦٤
10,7,3,2,65,false,وَلَقَدۡ
10,7,4,2,65,false,عَلِمۡتُمُ
10,7,5,2,65,false,ٱلَّذِينَ
10,7,6,2,65,false,ٱعۡتَدَوۡاْ
10,7,7,2,65,false,مِنكُمۡ
10,7,8,2,65,false,فِي
10,7,9,2,65,false,ٱلسَّبۡتِ
10,8,1,2,65,false,فَقُلۡنَا
10,8,2,2,65,false,لَهُمۡ
10,8,3,2,65,false,كُونُواْ
10,8,4,2,65,false,قِرَدَةً
10,8,5,2,65,false,خَٰسِـِٔينَ
10,8,6,2,65,true,٦٥
10,8,7,2,66,false,فَجَعَلۡنَٰهَا
10,8,8,2,66,false,نَكَٰلٗا
10,8,9,2,66,false,لِّمَا
10,9,1,2,66,false,بَيۡنَ
10,9,2,2,66,false,يَدَيۡهَا
10,9,3,2,66,false,وَمَا
10,9,4,2,66,false,خَلۡفَهَا
10,9,5,2,66,false,وَمَوۡعِظَةٗ
10,9,6,2,66,false,لِّلۡمُتَّقِينَ
10,9,7,2,66,true,٦٦
10,9,8,2,67,false,وَإِذۡ
10,9,9,2,67,false,قَالَ
10,10,1,2,67,false,مُوسَىٰ
10,10,2,2,67,false,لِقَوۡمِهِۦٓ
10,10,3,2,67,false,إِنَّ
10,10,4,2,67,false,ٱللَّهَ
10,10,5,2,67,false,يَأۡمُرُكُمۡ
10,10,6,2,67,false,أَن
10,10,7,2,67,false,تَذۡبَحُواْ
10,10,8,2,67,false,بَقَرَةٗۖ
10,10,9,2,67,false,قَالُوٓاْ
10,10,10,2,67,false,أَتَتَّخِذُنَا
10,11,1,2,67,false,هُزُوٗاۖ
10,11,2,2,67,false,قَالَ
10,11,3,2,67,false,أَعُوذُ
10,11,4,2,67,false,بِٱللَّهِ
10,11,5,2,67,false,أَنۡ
10,11,6,2,67,false,أَكُونَ
10,11,7,2,67,false,مِنَ
10,11,8,2,67,false,ٱلۡجَٰهِلِينَ
10,11,9,2,67,true,٦٧
10,11,10,2,68,false,قَالُواْ
10,12,1,2,68,false,ٱدۡعُ
10,12,2,2,68,false,لَنَا
10,12,3,2,68,false,رَبَّكَ
10,12,4,2,68,false,يُبَيِّن
10,12,5,2,68,false,لَّنَا
10,12,6,2,68,false,مَا
10,12,7,2,68,false,هِيَۚ
10,12,8,2,68,false,قَالَ
10,12,9,2,68,false,إِنَّهُۥ
10,12,10,2,68,false,يَقُولُ
10,12,11,2,68,false,إِنَّهَا
10,12,12,2,68,false,بَقَرَةٞ
10,12,13,2,68,false,لَّا
10,12,14,2,68,false,فَارِضٞ
10,13,1,2,68,false,وَلَا
10,13,2,2,68,false,بِكۡرٌ
10,13,3,2,68,false,عَوَانُۢ
10,13,4,2,68,false,بَيۡنَ
10,13,5,2,68,false,ذَٰلِكَۖ
10,13,6,2,68,false,فَٱفۡعَلُواْ
10,13,7,2,68,false,مَا
10,13,8,2,68,false,تُؤۡمَرُونَ
10,13,9,2,68,true,٦٨
10,14,1,2,69,false,قَالُواْ
10,14,2,2,69,false,ٱدۡعُ
10,14,3,2,69,false,لَنَا
10,14,4,2,69,false,رَبَّكَ
10,14,5,2,69,false,يُبَيِّن
10,14,6,2,69,false,لَّنَا
10,14,7,2,69,false,مَا
10,14,8,2,69,false,لَوۡنُهَاۚ
10,14,9,2,69,false,قَالَ
10,14,10,2,69,false,إِنَّهُۥ
10,14,11,2,69,false,يَقُولُ
10,15,1,2,69,false,إِنَّهَا
10,15,2,2,69,false,بَقَرَةٞ
10,15,3,2,69,false,صَفۡرَآءُ
10,15,4,2,69,false,فَاقِعٞ
10,15,5,2,69,false,لَّوۡنُهَا
10,15,6,2,69,false,تَسُرُّ
10,15,7,2,69,false,ٱلنَّٰظِرِينَ
10,15,8,2,69,true,٦٩
11,1,1,2,70,false,قَالُواْ
11,1,2,2,70,false,ٱدۡعُ
11,1,3,2,70,false,لَنَا
11,1,4,2,70,false,رَبَّكَ
11,1,5,2,70,false,يُبَيِّن
11,1,6,2,70,false,لَّنَا
11,1,7,2,70,false,مَا
11,1,8,2,70,false,هِيَ
11,1,9,2,70,false,إِنَّ
11,1,10,2,70,false,ٱلۡبَقَرَ
11,1,11,2,70,false,تَشَٰبَهَ
11,1,12,2,70,false,عَلَيۡنَا
11,1,13,2,70,false,وَإِنَّآ
11,2,1,2,70,false,إِن
11,2,2,2,70,false,شَآءَ
11,2,3,2,70,false,ٱللَّهُ
11,2,4,2,70,false,لَمُهۡتَدُونَ
11,2,5,2,70,true,٧٠
11,2,6,2,71,false,قَالَ
11,2,7,2,71,false,إِنَّهُۥ
11,2,8,2,71,false,يَقُولُ
11,2,9,2,71,false,إِنَّهَا
11,2,10,2,71,false,بَقَرَةٞ
11,2,11,2,71,false,لَّا
11,2,12,2,71,false,ذَلُولٞ
11,3,1,2,71,false,تُثِيرُ
11,3,2,2,71,false,ٱلۡأَرۡضَ
11,3,3,2,71,false,وَلَا
11,3,4,2,71,false,تَسۡقِي
11,3,5,2,71,false,ٱلۡحَرۡثَ
11,3,6,2,71,false,مُسَلَّمَةٞ
11,3,7,2,71,false,لَّا
11,3,8,2,71,false,شِيَةَ
11,3,9,2,71,false,فِيهَاۚ
11,3,10,2,71,false,قَالُواْ
11,4,1,2,71,false,ٱلۡـَٰٔنَ
11,4,2,2,71,false,جِئۡتَ
11,4,3,2,71,false,بِٱلۡحَقِّۚ
11,4,4,2,71,false,فَذَبَحُوهَا
11,4,5,2,71,false,وَمَا
11,4,6,2,71,false,كَادُواْ
11,4,7,2,71,false,يَفۡعَلُونَ
11,4,8,2,71,true,٧١
11,4,9,2,72,false,وَإِذۡ
11,5,1,2,72,false,قَتَلۡتُمۡ
11,5,2,2,72,false,نَفۡسٗا
11,5,3,2,72,false,فَٱدَّٰرَٰءۡتُمۡ
11,5,4,2,72,false,فِيهَاۖ
11,5,5,2,72,false,وَٱللَّهُ
11,5,6,2,72,false,مُخۡرِجٞ
11,5,7,2,72,false,مَّا
11,5,8,2,72,false,كُنتُمۡ
11,5,9,2,72,false,تَكۡتُمُونَ
11,5,10,2,72,true,٧٢
11,6,1,2,73,false,فَقُلۡنَا
11,6,2,2,73,false,ٱضۡرِبُوهُ
11,6,3,2,73,false,بِبَعۡضِهَاۚ
